Fecha,AL30,ALUA,AUSO,BMA,BYMA,CEPU,CGPA2,COME,CVH,DICP,EDN,GGAL,LOMA,MIRG,MOLA,MOLI,MORI,PAMP,PR13,SUPV,TC23,TECO2,TGNO4,TGSU2,TRAN,TX26,TXAR,VALO,YPFD
7/1/2021,5801,53.1,70.5,222.45,603,37.2,19.95,2.44,448.5,1925,27.15,123.9,173.95,1570.5,703,86.4,16.55,79.45,691.5,59.9,296,200.75,42.2,159.75,28.7,89.4,55.2,28.15,723.2
6/1/2021,5799,52.8,70,218.15,603.5,37.4,20,2.45,448,1926,27.55,123.05,175.35,1575,702,87,15.7,77.7,683,60.45,296,194.45,42.95,153.75,29.05,88.6,54.8,28.5,694.3
5/1/2021,5784,51,69.8,220.85,598.5,38.4,20.1,2.43,432.5,1900,27.75,123.65,175.05,1572,694,87.9,15.8,78,688,60.7,296,193,42.85,158,29.2,87.8,52.3,28.15,690.3
4/1/2021,5769,48.25,70,218.6,600.5,36.95,20.5,2.42,424,1875,28.1,123.25,173.2,1587.5,675,87.3,15.1,76.7,678,61.2,290,187.55,41.05,155.1,29.25,87.1,49.75,28.6,676.25
1/1/2021,,47.2,72.3,227.3,616,35.9,20.5,2.49,423.5,,28.6,125.75,180.75,1596,674,87.8,15.35,77.65,,62.5,,196.65,41.85,153.15,29.25,,46.25,29.05,693.85
31/12/2020,,47.2,72.3,227.3,616,35.9,20.5,2.49,423.5,,28.6,125.75,180.75,1596,674,87.8,15.35,77.65,,62.5,,196.65,41.85,153.15,29.25,,46.25,29.05,693.85
30/12/2020,5756,47.2,72.3,227.3,616,35.9,20.5,2.49,423.5,1890,28.6,125.75,180.75,1596,674,87.8,15.35,77.65,668.5,62.5,,196.65,41.85,153.15,29.25,86.11,46.25,29.05,693.85
29/12/2020,5740,47.3,68.5,230.25,615.5,36.15,20.5,2.5,411.5,1865,29.7,128.4,174.25,1573,661,86.4,15.1,76.1,664,60.5,288,198.85,42.75,152.25,28.4,86,46.8,28.6,706.5
28/12/2020,5737,46.95,66.7,223.4,610,36.2,20.1,2.51,408.5,1887,26.05,125.3,173.35,1568.5,660.5,86.5,15.1,74.3,653,58.4,280,189,41.25,147,26.5,85,47,28.2,705.35
25/12/2020,,48.45,68,226.15,624,37.5,20.45,2.54,424,,25.75,125.6,176.55,1544.5,674,86.5,15.4,76.6,,60.2,,193,42.9,153.3,26.65,,48.55,27.8,738.85
24/12/2020,,48.45,68,226.15,624,37.5,20.45,2.54,424,,25.75,125.6,176.55,1544.5,674,86.5,15.4,76.6,,60.2,,193,42.9,153.3,26.65,,48.55,27.8,738.85
23/12/2020,5715,48.45,68,226.15,624,37.5,20.45,2.54,424,1875,25.75,125.6,176.55,1544.5,674,86.5,15.4,76.6,660,60.2,280,193,42.9,153.3,26.65,83.6,48.55,27.8,738.85
22/12/2020,5701,48.9,68.5,220.25,609.5,36.2,21.15,2.46,427,1860.5,24.9,120.65,171,1495,679,86.5,15.35,75.45,661,56.5,278,196.65,41.3,150,26.45,83.3,49.55,26.9,706.35
21/12/2020,5655,47.25,66.4,216.45,600,36.5,21.15,2.44,424,1875,24.85,119.65,171.75,1479.5,690,86.5,15.35,76.3,659.5,55.45,275,203.55,41,150.35,27.15,82.3,48.75,25.75,720.55
18/12/2020,5675,49.95,69,227.75,611,37.6,21.3,2.54,448.5,1875,25.65,121.9,179.9,1485,699,88.3,15.7,81.4,655,58.1,275,218.95,43,158.3,28.25,83,51.3,25.95,762.55
17/12/2020,5609,49.9,69,233.95,605.5,37.3,21.8,2.55,458.5,1870,26.2,126.55,177.95,1472.5,684,86.5,16,82.7,656,60.2,273,217.3,43.05,161.15,29.05,82.95,52.6,26.85,771.6
16/12/2020,5619.5,49.15,66.6,235.1,601,36.55,22,2.56,463,1840,25.9,127.25,171.85,1447,674,87,15.8,80.5,658,59.65,279.8,225.1,43.6,165.3,29.7,83,53.5,27.5,778.8
15/12/2020,5677,48,69.7,233.9,603.5,37.25,21.6,2.56,457.5,1829,26.05,128.25,169.6,1417.5,666,89,16,80,653.5,60,,232.4,44,165.95,30.15,82.45,53.3,27.8,771.65
14/12/2020,5658,48,69.9,231.6,596,37.9,21.8,2.52,441.5,1829,25.8,127.05,167.45,1379.5,649,88.3,16.05,81,655,60,278.5,234.75,44.75,159,29.9,82.45,52.3,28.1,779.6
11/12/2020,5570,49.45,71,235.8,603.5,38.7,21.3,2.6,449,1857,26.15,128.7,167.9,1383.5,673,86,16.25,80,653,61.05,279.8,245.6,44.65,162.45,29.95,84,54.8,28,774.85
10/12/2020,5483,50.1,73.3,236.15,605,38.9,21.5,2.63,439,1870,26.25,129.75,167.7,1401.5,680,86.7,16.3,81.1,670,58.6,280,234.95,43.35,158.15,29.4,85.4,54.1,28.2,776.95
9/12/2020,5457,48.95,73.8,232.1,594,37.45,21.45,2.59,429.5,1860,26.3,124.75,162.3,1378,693,87,15.85,76.3,670,57.85,281.8,240.5,43.1,158.4,28.85,85.5,51.2,27.65,733.1
8/12/2020,5483,52.2,79,243.7,610.5,39.7,22.25,2.7,439.5,1865,27,130.2,170.35,1348,724,91.6,16.55,82.45,667.5,59.7,278,257.45,44.3,168.5,30.25,85.45,54.1,28.2,781.45
7/12/2020,5483,52.2,79,243.7,610.5,39.7,22.25,2.7,439.5,1865,27,130.2,170.35,1348,724,91.6,16.55,82.45,667.5,59.7,278,257.45,44.3,168.5,30.25,85.45,54.1,28.2,781.45
4/12/2020,5483,52.2,79,243.7,610.5,39.7,22.25,2.7,439.5,1865,27,130.2,170.35,1348,724,91.6,16.55,82.45,667.5,59.7,278,257.45,44.3,168.5,30.25,85.45,54.1,28.2,781.45
3/12/2020,5450,52.2,78.2,244.25,609,40.65,22.2,2.73,442.5,1860,27.65,133,171.8,1353.5,718,90.5,16.7,83.75,663.5,60.55,280,262.6,45.8,167.75,31.35,84.15,55.5,29.6,760.05
2/12/2020,5579.5,53,74.3,248.6,607,40.5,22,2.72,436.5,1875,27.6,132.95,169,1348.5,715,89.8,16.85,82.6,660.1,62.6,280,252.95,45.75,168.55,32,83.3,55.5,29.8,781
1/12/2020,5568,52.8,71.2,245.6,605,38.65,21.45,2.65,419.5,1889,27.1,132.15,170,1319,714,89.9,16.55,84,662,60.2,284,243.8,46.05,167.8,31.3,82.95,54.8,29.9,788.4
30/11/2020,5581,52.6,70.5,247.25,606.5,39.45,21.2,2.58,432,1874.5,26.65,130.6,171.45,1301.5,696,90,16.65,84.65,660,60.2,279.9,247.65,45.1,162.5,29.25,82.3,54.3,28.55,765.4
27/11/2020,5674,53.5,71.8,258.9,608,39,21.25,2.62,436,1879,27.4,136.1,172,1312,710,88.7,16.9,82.9,653.9,62.7,281,239.35,46.45,165.35,29.2,82.55,53.3,28.65,812.65
26/11/2020,5717,52.9,73.5,254.2,603.5,38.3,20.95,2.62,435.5,1875,26.45,131.45,168.75,1256,727.5,89.2,16.7,83.2,658,61.2,273,234.45,46.55,168.95,27.2,82.4,54,27.5,779.85
25/11/2020,5750,50.9,71,253.05,610,39.05,20.75,2.59,430,1865,26.45,131.15,167.3,1271,724,86.7,16.7,83.1,654.3,60.8,275,239.5,46,167.05,27.2,82.26,52.8,27.8,771.5
24/11/2020,5745,49.05,69,252.3,610.5,38.1,20,2.61,432,1870,26.5,131.8,164.7,1285.5,746,86.5,16.9,83.45,658,60.15,278,233.3,43.1,168.75,27,82.5,51.9,28.15,803.55
23/11/2020,,48,61.4,235,600,37.15,19.85,2.55,416.5,,25.95,124.15,155.25,1293.5,723,87.1,16.9,80.6,,57.6,,215.8,42.35,161.5,26.4,,50.4,28.25,727.45
20/11/2020,5768,48,61.4,235,600,37.15,19.85,2.55,416.5,1857,25.95,124.15,155.25,1293.5,723,87.1,16.9,80.6,654,57.6,280,215.8,42.35,161.5,26.4,82.3,50.4,28.25,727.45
19/11/2020,5802,48.05,61.5,228.3,600,38.25,19.5,2.58,425.5,1859,26.7,124.95,152.25,1298.5,755,88.7,17.3,78.05,652,57.55,274,213.6,42.4,154.75,26.7,82.2,50.1,28.4,708.95
18/11/2020,5835,49.4,62,226.35,615.5,37.1,19.95,2.58,432.5,1850,27.55,124,154.75,1287,750,89.5,17.3,78.35,650,58.4,268,207.3,42.85,157.55,27,81.96,50.8,28.9,725.7
17/11/2020,5813,49.8,63.3,233.8,616,38.15,20,2.65,438.5,1850,27.5,127.1,156.6,1296.5,743,89.6,18,79.95,647,61.45,275,201.15,42.6,162.6,28,81.8,51.1,29,718.1
16/11/2020,5780,49.9,54.7,227.35,598.5,37.55,20.7,2.67,447,1840,27.75,123.85,150.3,1318.5,747,89.4,17.65,80.45,652,60.25,273,206.45,42.65,157,27.9,83.7,49.95,29.05,701.05
13/11/2020,5667,49.4,51.7,227.2,579.5,36.15,20.45,2.71,451.5,1935,27.4,120.55,145.6,1309,739,90.5,16.45,78.35,652,59.9,272,203.4,42.7,158.05,27.85,85.4,49.05,29,673.85
12/11/2020,5530,49.55,51.3,224.4,582.5,35.95,20.3,2.67,426.5,1855,27.75,119.1,147.4,1272,736,88.4,16.15,77.8,660,58.2,271,203.85,43.85,159.4,28.05,82.1,50.7,28.45,648.85
11/11/2020,5600,49.85,51.8,237.1,599,37.6,20.2,2.71,455,1775,28.9,125.7,149,1264,734,91,16.25,80.95,662,61.95,269,218.15,45.55,160.75,30.2,80,52.5,28.9,670.15
10/11/2020,5489,49.1,50.5,245.35,577,38.65,20.25,2.79,435,1745,28.8,128.3,137,1280,735,89.3,16.25,80,662,64,266,220,45.3,157,28.7,78.3,52.2,29.05,683
9/11/2020,5435,50.4,50.9,228.15,555,37.8,19.85,2.75,415,1785,27.6,123.2,136.65,1263,717,90,16.05,76.25,660,59.75,272,211.5,45.25,159,29.1,79,54,28.75,604
6/11/2020,5380,49.95,50.6,214.05,549.5,38.45,20,2.65,407,1730,27.95,115.25,139.05,1256.5,711,91.5,16.1,78.6,654,57.05,258,206.45,44.2,160,28.95,76.95,54.7,27.95,555.4
5/11/2020,5418,49.75,50.8,211.9,556.5,36.9,20.25,2.61,409.5,1725,27.45,115,142.9,1259.5,700,90,16.1,75.95,646,58.1,264.9,204.8,43.85,156.45,28.55,77.7,55.3,28,570.7
4/11/2020,5438,49.45,49,199.35,532,35.55,20.1,2.55,408,1725,26.6,107.35,142.05,1258,695,88.2,15.1,77,652,56.1,264,201.4,44.05,155.55,27.65,77.75,54.5,27.55,534.45
3/11/2020,5425,49.9,49.9,205.05,557.5,36.7,20.85,2.59,410.5,1710,27.25,108.7,143.5,1275,702,92,15.3,74.25,650,57.4,256,205.25,43.95,164,28.4,77.16,57,27.9,543.5
2/11/2020,5418,51.5,49.85,204,545,34.95,20.95,2.5,421.5,1655,27,107.85,137.25,1238.5,689,90.3,14.9,74.95,630,57.3,258,208.55,43.4,160.8,27.9,73.55,57.7,27.3,521.45
30/10/2020,5530,51.4,47.9,186.1,524,34.1,20.1,2.38,384.5,1670,26.45,96.4,134.05,1156,675,89.3,15.15,73.05,628,51.75,,196.25,41.4,152.95,26.15,73.2,57.9,25.55,510.4
29/10/2020,5605,48.8,48.5,192.2,519,36.15,19.95,2.44,372.5,1629,26.75,100.55,134.9,1157,673,89,15.4,70.85,618,53.45,245,206.95,42.4,154.2,26.85,70.59,51.3,25.55,515.05
28/10/2020,5815,47,46.8,186.15,499.5,34.15,18.95,2.42,350.5,1635,25.7,97.95,133.2,1140.5,674,88,15.5,69.75,619,50,248,205.3,40.6,143.5,26.15,67.49,49.05,24.5,511
27/10/2020,6015,49.65,49,204.85,531,37.05,19.8,2.65,358,1645,27.65,106.05,139.2,1205,697,86.7,15.6,77.65,620,51.7,248,222.35,42.75,147,27.35,68.3,51.1,25.9,562.05
26/10/2020,6000,51.3,50.5,216.65,530,39.75,20.5,2.78,383.5,1694,29.45,112.2,147.55,1233.5,729,90.6,16,81.5,625,54.8,245,239.6,44.45,157.6,29.15,72.5,56.1,27.75,594.95
23/10/2020,6319,52.8,50.9,233.6,556.5,41,21.3,2.87,414,1720,30.55,118.8,160.9,1295,729,95.5,16.95,85.45,635.5,59.3,255,264.15,48.5,173.6,30.95,74.49,57.6,27.25,640.5
22/10/2020,6620,52.3,50.8,234.85,539.5,40.75,21.95,2.83,426.5,1731,29.25,119.9,157.8,1285,728,97,17.8,84.3,630,59.25,,269.95,49.1,170.6,30.7,75.3,53.4,27.4,622.65
21/10/2020,6692,52.2,50.8,226.5,548,39.4,21.7,2.85,427,1770,28.95,115,155.95,1219.5,694,93.5,17.1,79.55,635,57.2,257,265.75,49.65,163.75,29.95,77.7,52.6,27.15,586.55
20/10/2020,6555,51,51.5,225.1,540.5,39,21.4,2.83,420.5,1775,29.5,113.65,152.55,1208,650,93.6,17.1,81.1,638,56.5,,257,48.4,167,29.4,77.8,51.3,26.8,594.95
19/10/2020,6660,50.9,52.2,231.45,530.5,37.3,21.7,2.8,415,1770,29.05,115.35,156.95,1143,653,95,17.75,78.85,633,57.05,250,243.6,46.2,163.45,28.3,77.87,49.6,27.55,589.95
16/10/2020,6924,53.7,51.5,230,527,35.95,20,2.72,402,1740,26.4,114.3,152.95,1112.5,645,92,17.5,78.1,629,54.8,251,240.1,43.15,158.35,26.4,77,51.1,26.4,607
15/10/2020,6950,54.1,53.5,222.25,536,35.9,19.3,2.76,385.5,1650,24.75,109.7,148.55,1080,634,91.5,16.25,77.35,635,52.6,254,237.35,42.5,155.55,26.3,75.8,49.6,26.3,617.05
14/10/2020,6650,52.7,50.8,215.1,532,36.45,18.9,2.72,374,1820,23.85,107.75,143.8,1089.5,627,89.5,15.9,75.1,643.8,51,254,238.35,42.3,150.2,26.35,78.6,47.6,25.8,611.45
13/10/2020,6484,51.1,50.5,213.85,529,34.8,19,2.7,360,1820,22.75,107.8,138.9,1050,595,88.1,16,71.05,639,50.3,256,231.55,41,142.85,25.6,78.5,45.85,24.85,594.55
12/10/2020,,52.8,50,218,536,33.65,19.05,2.62,362.5,,22.3,107.8,140.85,1063,600,89.6,16.35,66.65,,51.35,,226,39.45,134,24.6,,46.8,22.65,610.6
9/10/2020,6424,52.8,50,218,536,33.65,19.05,2.62,362.5,1885,22.3,107.8,140.85,1063,600,89.6,16.35,66.65,661,51.35,262,226,39.45,134,24.6,80.49,46.8,22.65,610.6
8/10/2020,6300,53,50.9,216.95,529.5,34.25,19.2,2.64,361.5,1910,21.85,109.95,147.15,1100,585,89.8,16.7,64.8,669.9,51.2,263,220.85,38.95,129.95,24.85,81.95,46.45,22.4,586.45
7/10/2020,6226,54,50.6,210.85,530,33.65,19,2.56,354,1918,21.5,106.5,144,1092,550,89.6,17,63.85,670.1,50,264,211.25,38.2,128.45,24.85,82.5,47.65,21.65,567.6
6/10/2020,6229.5,53.2,51,208.8,528.5,32.45,19.2,2.61,345,1938,21.95,105,144.5,1115,545,89.5,16.6,63.2,670,49.95,264,210.5,37.75,131.25,25.7,83.21,47.6,21.8,560
5/10/2020,6235,50.9,51,211.65,539,31.7,19.4,2.74,348.5,1935,23.1,107.8,142.15,1134,538,90.7,17,65.85,665,52.1,267,205.65,38.5,129.65,26.05,84.6,42.4,21.65,579
2/10/2020,6255,49.9,50.5,214.15,525.5,31.75,19.2,2.71,346.5,1950,23.35,109.45,135.8,1133.5,534,91.1,17.1,64.55,672,53.95,263,201.25,38.6,126.8,25.9,84.4,41,21.8,560
1/10/2020,6204,48,50.2,214.85,524,31.3,19.4,2.67,343,1930,23.3,108.95,131.2,1144,514,91,17,61.7,670,54.15,266,194.65,37.8,125.05,25.65,84,40.25,21.8,549.6
30/9/2020,6225,46.8,49.8,207.6,501,30.15,19.25,2.53,339.5,1915,22.75,105.9,129.55,1128.5,510.5,89.1,16.55,59.65,660.2,51.75,265,184,36.45,116.6,24.7,82.95,38.75,21.6,516.7
29/9/2020,6170,49.8,49.5,209.95,526.5,31.1,19,2.59,349.5,1903,21.8,107.2,123.55,1158,504,85.5,16.5,60.45,659,52.4,261,188.3,37.3,118.1,24.7,82.49,40.95,21.5,539.7
28/9/2020,6165,48.45,50.3,210.15,527.5,30.1,19.2,2.67,342,1900,22.25,106,123.1,1172,501,85,17,60.4,664,51,261,193.8,37.45,119.05,24.75,82.31,39.9,22.05,545.6
25/9/2020,6106,47.45,49.8,211.75,529,30.85,19,2.75,341.5,1919,22.5,107.5,122.45,1157,502,85,17.55,60.3,667,52.05,258,190.7,38.2,118.7,24.85,82.25,38.9,21.9,541.1
24/9/2020,6115,47.1,49.85,208.15,523.5,29.55,18.9,2.76,347.5,1921,22.45,110.65,118.9,1151.5,505,86.6,17.4,58,665,52.7,258,193.55,36.85,118.55,24,82.1,38.35,21.95,551.05
23/9/2020,6255,46.55,50,201.2,506.5,28.9,18.45,2.69,348,1941,22,103.2,114,1139.5,500,84.5,16.6,57.65,669,49.3,260,198.3,34.6,122.1,23.4,84,38.1,21.9,549.1
22/9/2020,6100,44.6,50.3,205.3,490,28.6,18.5,2.67,354.5,1978,21.45,104.45,119,1122,505,83.2,16,60.4,669,51.15,262,195.3,32.95,118.1,23.4,85.1,36,20.35,559.45
21/9/2020,6041,43,49.7,205.1,479.5,27.55,18.7,2.6,360,1975,20.6,105.7,117,1129.5,503.5,84.5,15.35,59.05,669,53.5,259,193.5,33.75,117,23.4,85,35.4,20.1,572.65
18/9/2020,6110,44.5,49.3,209.8,496,28.05,17.85,2.65,350.5,1982.5,21,107.45,114.15,1130,496,85,15.6,58.8,677,54.25,264,194.25,35.05,112.9,22.9,85.08,37.1,20.95,596.75
17/9/2020,5920,43.5,48.7,199.35,487,26.45,17.4,2.58,328.5,1977.5,18.65,102.05,109.65,1059.5,479,83.5,14.9,55.1,658,52.95,258,186.9,34,105.4,21,84.85,35.85,21.4,580.25
16/9/2020,6120,49.4,48.9,205.95,537,27.5,18.6,2.73,343.5,1978,19.85,107.8,121.15,1114,488,87.5,16.7,56.85,660,58.3,254.1,186.15,36.6,108.8,22.6,84.75,39.6,22.65,614
15/9/2020,6287.5,50.3,50.8,224.75,576.5,29.75,19.4,2.91,368,1969,21.2,118.55,131.4,1192,505,86.8,17.85,58.85,661,62.45,265,196.15,39.45,117.3,24.1,84.75,39.1,23.25,654.4
14/9/2020,6415,50.2,50.5,226.15,570.5,29.75,19.4,2.98,373.5,1965,21.25,121.1,128.2,1208.5,509,89.4,18.4,59.1,658,62.55,263,182.85,40.1,119.15,24.7,84.78,38.1,23.55,649.4
11/9/2020,6408,50.2,50.7,233.35,593,30.3,20,3.09,387,1960,21.9,127.6,131.8,1221.5,510,91.7,18.1,60.95,664,65.6,265,178.15,41.85,120.7,25.2,84.7,38.75,24.35,668.15
10/9/2020,6410.5,51.2,52.5,243.5,618,30.6,19.55,3.13,399.5,1965,22.3,133.2,126.4,1219.5,507,91.4,18.15,62,677,68.4,263,186.25,41.55,119.3,25.8,84.7,38.85,25,669.2
9/9/2020,6377,50.8,52,238.3,617,30.7,19.65,3.09,422,1979,21.8,131.45,125,1181,505,91.5,18.3,60.5,682,66.05,264,176.8,41.35,121.6,25.25,84.7,38.45,25.35,681.9
8/9/2020,6320,49.5,52.2,235.65,599,30.45,20.45,3.08,383.5,1990,21.5,128.1,125.8,1165,505,89.4,18.2,59.2,682,64.45,258.1,166.55,41.15,121.75,24.75,83.95,37.65,25.75,664.2
7/9/2020,6270,49.2,51.3,240.55,573.5,30.35,19.4,3.1,366.5,1996,22.15,129.95,126.35,1192.5,518,91.1,18.85,58.6,682.5,65.05,266.5,167.75,42.65,122.2,23.75,84.7,37.85,25.9,677.15
4/9/2020,,48.45,53.4,235.75,554,30.05,19.6,3.02,356.5,1985,21.55,126.1,122.5,1205.5,514,92,18.8,59.1,679,63.6,267.5,166.15,42.1,121.4,23.4,,38.3,24.85,672.25
3/9/2020,,47.65,54,238.3,531,30.05,19.6,2.98,338,1980,21.65,125.7,122.6,1204,500,92.5,18.35,58.25,679,64.25,266,166.4,39.7,122.4,23.7,,37.9,24.2,676.9
2/9/2020,,48.05,55,234.85,527.5,30.9,20.15,2.96,350.5,1990,21.85,125.85,123.1,1218.5,494,93.4,18.5,58.45,673,64.25,270,172.4,40.45,118.1,23.8,,36,24.55,692.3
1/9/2020,,49.45,56,241.5,557,31.75,21,3.07,363,1999,22.1,131.95,128,1236,512,95.1,18.9,60,677,67.1,267,178.9,41.9,124.65,24.25,,36.7,26.15,720.2
31/8/2020,,49.15,54.5,242.45,559.5,32.75,21.5,3.1,355,1980,22.55,133.35,127.3,1229.5,511,95.6,18.85,59.5,666,69.2,259,174,43,123.85,24.2,,37.4,26.35,723.6
28/8/2020,,47.8,52.9,238.95,553.5,32.95,20,2.97,353.5,1945,22.9,133.05,129.15,1179.5,507,95,19.2,59.5,668,67.4,269,176.15,42.8,120.9,24.35,,36.9,26.25,711.15
27/8/2020,,48.25,52,221.8,559.5,30.95,19.05,2.72,348,1908,21.55,124.8,117.9,1096.5,494,91,18.9,57.25,650,60.15,257,172.15,41.75,112.8,23.55,,36.05,26.6,674.9
26/8/2020,,49.85,52.2,236.9,546.5,31.5,20,2.76,369,1928,22.2,130.25,124.75,1112.5,481,95.4,18.65,58.15,665,62.95,262,180.7,43.05,119.65,25.1,,37.75,25.25,699.25
25/8/2020,,51.1,53.1,246.95,515.5,31,20,2.8,366,1965,22.3,133.95,130.8,1112,475,96,19.3,57.75,665,65.95,265,188.1,43.05,122.05,25.3,,38.55,23.85,717.3
24/8/2020,,50.1,53.7,243.75,495,31.5,20.45,2.86,376,2000,23,135.2,128.45,1117.5,483.5,96.8,20.4,58.25,670,66.2,275,186.9,44.35,128.9,25.95,,39.3,25,715.7
21/8/2020,,49.15,54.9,245.5,496,31.95,21.3,3.41,416.5,2019,24.05,135.8,134.05,1119,483,97,19.65,58.9,673.9,67.8,264,203.75,45.15,130.65,26.75,,39.5,26.25,715.2
20/8/2020,,49.85,55.6,248.9,483,32.7,21.6,3.37,420.5,1973,24.5,137.8,136.1,1110,485,97.9,18.65,58.8,663,66.1,259,204.65,44.75,128.1,26.6,,39.85,26.1,728.15
19/8/2020,,48.1,55.7,247.9,486,32.75,21.75,3.07,429.5,1944,24.6,138.2,134.6,1111,476.5,98.8,18.4,57.9,665.2,66.35,255,205.45,45.5,129.8,26.15,,38.85,26.85,721.2
18/8/2020,,46.35,56.3,245.15,480,32.3,21.2,2.99,420,1865,23.85,137.3,133.35,1087,470.5,97.9,18.6,55.85,674.4,64.45,251,204.95,44.4,128.45,26,,37.2,26.9,704.85
14/8/2020,,48.85,56.1,259.65,496,34.7,22.25,3.08,440,1935,25,145.05,132.05,1123,483,99,18.25,57.1,677,67.55,263,211.95,45.85,134.65,26.8,,39.35,27.4,723.85
13/8/2020,,51.4,56.9,262.5,514.5,34.45,22,3.19,438.5,2000,25.75,149.95,134.7,1136.5,495.5,101,18.1,57.9,681,70.45,270,208.05,45.2,141.4,26.95,,40.75,28.55,726.9
12/8/2020,,50.4,56.4,257.75,508,33.75,21.6,3.14,443.5,2120,25.7,149.35,136,1114,500,100.75,18.2,55.95,695,69,274,208.5,41.35,139.9,26.65,,40.3,28.1,716.55
11/8/2020,,51.7,57.9,272.85,528,35.05,22.2,3.34,459,2185,25.55,154.75,144.15,1116,514,104,18.75,57.1,709.5,71.25,275.5,215.05,41.9,146.65,27.55,,42.05,29.85,757.1
4/8/2020,,47.7,58.9,283.1,533,35.4,22.2,3.22,466.5,1920,25.75,160,136.9,1139,492.5,109.5,18.55,57.6,689,74.1,274,225.65,41.45,153.5,28.6,,38.95,29.9,826.8
3/8/2020,,47,58.8,292.55,509,34.55,22.65,3.13,458.5,1960,25,168,142,1128.5,495,115,18.85,61,689,76.65,271,230.1,40.65,149.7,27.85,,39.55,29.15,815.4
31/7/2020,,45.7,58,266.7,477,32.5,21.75,3.03,446,1925,23.7,149.35,128.6,1055.5,490,107.5,18.9,54.2,680,71.4,270,221.45,38.15,141.35,26.6,,39.65,28.05,760.25
30/7/2020,,44.95,57.9,269.15,470,32.95,21.9,3.03,447,1850,23.4,147.1,131,1058.5,488,108.25,19.5,54.55,667,71.25,269.5,226.95,37.05,144.95,26.5,,39.9,27.15,772
29/7/2020,,43.7,59,275.75,465.5,32.7,22.4,3.04,444.5,1793,23.2,145.95,132.6,1061,488,109.5,19.4,53.65,661.5,69.95,250.5,227.85,36.8,137,26.05,,39.55,27,754.95
28/7/2020,,42.5,57.2,273.75,462,33.55,22.8,2.93,436.5,1790,23.8,146.1,130,1046,490,108.5,17.75,54.5,662.5,71.1,250,228,37.55,135.35,26.35,,38.9,26.35,767.7
27/7/2020,,42.9,57.3,282.3,448,34.1,23.85,2.78,434.5,1782.5,23.9,150.9,133.95,1009.5,485,103,16.4,55.75,661,70.9,249,227.7,38.85,141.25,26.95,,38.25,25.7,772.85
24/7/2020,,41.8,57.3,272.1,454,34.1,21.9,2.72,446.5,1753,23.85,144.95,128.1,978.5,483,99.4,15.5,57.35,655,66.95,247.5,233.55,39.2,143.95,27.5,,36.55,25.75,766.9
23/7/2020,,41.4,57.1,271.5,470,33.5,20.4,2.7,462,1717,23.95,143.15,126.5,931,485,97.7,15.45,55.95,655,66.95,246,235,40.1,137.95,27.75,,36,25.85,773
22/7/2020,,42.65,57.6,272.45,468,33.75,19.2,2.75,476,1719,24.5,143.15,125.85,934,499,98.5,15.5,56.45,659,67.4,246,236.05,41.85,137,28.05,,37.2,25.95,769.1
21/7/2020,,40.25,56.9,255.65,444,31.85,19.3,2.67,459,1629,24,134.7,118.2,921.5,516,99.5,15.7,54.85,665,63.8,238,227.55,39.75,136.8,27.15,,36.25,25.8,758.95
20/7/2020,,39.3,56.2,248.05,446.5,30.95,18.55,2.64,452.5,1598,23.35,129.5,111.55,909,472.5,99,15.7,52.85,651.8,61.8,235.5,222,38.55,129.55,26.75,,35.3,25.65,754.2
17/7/2020,,38.3,57,255.8,440,31.35,19.4,2.73,458,1594,24,131.6,114.55,915.5,518,100,16.1,51.7,651,61.9,236.25,216.9,39.5,128.75,27.25,,33.5,25.6,745.65
16/7/2020,,37.3,56,254.85,432,31.3,19.8,2.74,461.5,1564.5,23.7,132.05,111.2,909.5,519,98.8,16.15,52.35,654,60.4,235,210.8,40,130.55,27.1,,32.95,26.1,739.25
15/7/2020,,37.35,55.4,256.6,433,30.7,20,2.68,462,1565,23.65,131.9,108.7,902,514.5,100.25,15.75,52.7,654,60.5,235,209.95,40.7,130.95,27.45,,33,26.25,727
14/7/2020,,36.7,56,245.45,428,29.95,19.8,2.58,456.5,1578,23.2,127.7,103.55,888,517,100.5,15.85,51.8,656,57.45,233.5,207.45,41,128.25,27.8,,31.7,26.25,708.85
13/7/2020,,36.4,53.2,242.3,424,29.75,19.2,2.54,460,1590,23.55,126.15,102.3,887.5,519,99.5,15.8,51.2,659.5,55.25,236,205.3,41.4,126.75,27.3,,30.65,26.15,680.9
10/7/2020,,36.7,53.4,234.65,418,30.1,19,2.51,464,1617,23.5,120.95,100,912.5,514,99.5,16.1,50.9,677.8,55.05,235.1,201.35,40.6,131,26.75,,31.2,25.7,669.9
9/7/2020,,36.7,53.4,234.65,418,30.1,19,2.51,464,1617,23.5,120.95,100,912.5,514,99.5,16.1,50.9,677.8,55.05,235.1,201.35,40.6,131,26.75,,31.2,25.7,669.9
8/7/2020,,36.7,53.4,234.65,418,30.1,19,2.51,464,1617,23.5,120.95,100,912.5,514,99.5,16.1,50.9,677.8,55.05,235.1,201.35,40.6,131,26.75,,31.2,25.7,669.9
7/7/2020,,36.95,52.7,230.65,413.5,30.4,19,2.33,467,1585,23.25,119.9,99.9,917,495,99.5,15.5,49.8,675.1,55.15,236,207.45,38.15,125.5,25.1,,31.45,25.95,664
